playerID,year,GP,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,fgPct,ftPct,threePct,allNBA,MVP,DPY
andergr01,1996,82,20.23,3.93,1.91,3.55,5.46,0.41,0.77,0.82,0.89,2.74,3.2,1.59,1.13,0.76,0.01,0.0,49.62,66.67,0.0,0,0,0
andergr01,1997,50,7.96,1.76,0.78,1.58,2.36,0.3,0.38,0.2,0.34,1.7,1.62,0.72,0.82,0.32,0.1,0.0,44.44,39.02,0.0,0,0,0
anderja01,2010,26,11.0,3.62,0.08,0.81,0.88,0.69,0.12,0.23,0.5,0.92,3.12,1.19,0.69,0.54,1.77,0.69,38.27,77.78,39.13,0,0,0
anderja01,2011,51,11.82,3.73,0.31,1.24,1.55,0.8,0.16,0.04,0.59,0.69,3.41,1.29,1.02,0.76,1.33,0.37,37.93,75.0,27.94,0,0,0
anderjj01,1982,65,18.49,7.38,1.83,2.69,4.52,1.03,0.97,0.32,1.22,2.35,5.83,2.92,2.69,1.54,0.06,0.0,50.13,57.14,0.0,0,0,0
anderjj01,1983,48,6.48,2.54,0.79,0.52,1.31,0.46,0.31,0.19,0.42,0.58,2.71,1.15,0.6,0.25,0.06,0.0,42.31,41.38,0.0,0,0,0
anderjj01,1984,44,10.39,3.39,0.66,1.2,1.86,0.48,0.66,0.2,0.73,1.59,3.39,1.39,1.02,0.61,0.05,0.0,40.94,60.0,0.0,0,0,0
anderke01,1991,64,16.97,7.03,0.59,1.39,1.98,3.17,1.05,0.14,1.52,1.06,7.5,2.92,1.53,1.14,0.2,0.05,38.96,74.49,23.08,0,0,0
anderke01,1992,55,36.55,16.85,0.93,3.18,4.11,8.16,1.75,0.2,2.78,2.55,15.45,6.73,4.22,3.27,0.45,0.13,43.53,77.59,28.0,0,0,0
anderke01,1993,82,38.23,18.76,1.09,2.84,3.93,9.56,1.93,0.18,3.24,2.45,16.84,7.02,5.16,4.22,1.61,0.49,41.71,81.8,30.3,0,0,0
anderke01,1994,72,37.35,17.6,1.01,2.46,3.47,9.44,1.43,0.19,3.12,2.56,14.32,5.71,5.75,4.83,4.08,1.35,39.86,84.06,32.99,0,0,0
anderke01,1995,69,33.97,15.22,0.91,2.03,2.94,8.33,1.61,0.2,2.12,2.58,12.09,5.06,4.9,3.77,3.71,1.33,41.85,76.92,35.94,0,0,0
anderke01,1996,82,37.57,17.51,1.11,3.32,4.43,7.12,1.98,0.18,2.35,2.71,13.87,5.91,5.3,4.07,4.46,1.61,42.66,76.78,36.07,0,0,0
anderke01,1997,61,30.46,12.23,0.64,2.2,2.84,5.66,1.43,0.02,2.34,2.21,11.05,4.39,3.18,2.51,2.62,0.93,39.76,78.87,35.62,0,0,0
anderke01,1998,34,29.71,12.12,0.71,2.32,3.03,5.68,0.97,0.06,2.09,2.29,10.5,4.74,2.97,2.47,0.71,0.18,45.1,83.17,25.0,0,0,0
anderke01,1999,82,31.62,14.01,0.67,2.07,2.74,5.12,1.7,0.1,1.59,2.8,12.02,5.29,3.09,2.39,2.68,1.04,44.02,77.47,38.64,0,0,0
anderke01,2000,33,25.73,7.45,0.48,1.73,2.21,4.06,1.33,0.06,1.58,1.88,6.88,2.67,2.15,1.79,1.0,0.33,38.77,83.1,33.33,0,0,0
anderke01,2001,76,31.97,9.62,0.75,2.87,3.62,5.3,1.86,0.13,1.57,2.76,9.42,4.11,1.74,1.29,0.43,0.12,43.58,74.24,27.27,0,0,0
anderke01,2002,61,18.61,6.1,0.51,1.66,2.16,3.25,0.95,0.08,1.23,1.74,6.26,2.67,0.93,0.74,0.11,0.02,42.67,78.95,14.29,0,0,0
anderke01,2003,44,20.57,5.95,0.43,1.41,1.84,2.84,0.59,0.11,1.14,1.66,5.82,2.57,1.09,0.8,0.09,0.02,44.14,72.92,25.0,0,0,0
anderke01,2004,43,17.28,4.72,0.56,1.49,2.05,2.4,0.77,0.0,1.14,2.02,4.67,1.98,0.86,0.63,0.3,0.14,42.29,72.97,46.15,0,0,0
andermi01,1988,36,20.28,5.67,1.22,1.25,2.47,4.25,1.22,0.08,2.33,1.78,4.86,2.03,2.28,1.58,0.19,0.03,41.71,69.51,14.29,0,0,0
anderni01,1989,81,22.04,11.49,1.32,2.58,3.9,1.53,0.85,0.42,1.7,1.73,9.3,4.59,3.26,2.3,0.21,0.01,49.4,70.45,5.88,0,0,0
anderni01,1990,70,28.16,14.14,1.31,4.2,5.51,1.51,1.06,0.63,1.61,2.07,12.24,5.71,3.7,2.47,0.83,0.24,46.67,66.8,29.31,0,0,0
anderni01,1991,60,36.72,19.93,1.63,4.77,6.4,2.72,1.62,0.55,2.1,2.2,17.37,8.03,5.05,3.37,1.42,0.5,46.26,66.67,35.29,0,0,0
anderni01,1992,79,36.96,19.92,1.54,4.49,6.04,3.35,1.62,0.71,2.08,2.53,16.76,7.52,5.09,3.77,3.15,1.11,44.86,74.13,35.34,0,0,0
anderni01,1993,81,34.7,15.77,1.4,4.48,5.88,3.63,1.65,0.41,2.04,1.83,13.01,6.22,3.09,2.07,3.88,1.25,47.82,67.2,32.17,0,0,0
anderni01,1994,76,34.05,15.79,1.12,3.29,4.41,4.13,1.64,0.29,1.86,1.63,12.14,5.78,2.67,1.88,5.67,2.36,47.56,70.44,41.53,0,0,0
anderni01,1995,77,35.29,14.73,1.19,4.19,5.39,3.62,1.57,0.6,1.83,1.75,11.74,5.19,3.12,2.16,5.58,2.18,44.25,69.17,39.07,0,0,0
anderni01,1996,63,34.33,12.02,1.05,3.78,4.83,2.89,1.9,0.51,1.37,2.54,11.51,4.57,1.49,0.6,6.43,2.27,39.72,40.43,35.31,0,0,0
anderni01,1997,58,29.33,15.34,1.69,3.43,5.12,2.05,1.24,0.4,1.47,1.69,13.0,5.91,3.43,2.19,3.69,1.33,45.49,63.82,35.98,0,0,0
anderni01,1998,47,33.64,14.91,1.09,4.81,5.89,1.94,1.36,0.32,1.77,1.53,13.62,5.38,3.45,2.11,5.89,2.04,39.53,61.11,34.66,0,0,0
anderni01,1999,72,29.08,10.85,1.15,3.56,4.71,1.71,1.31,0.22,1.32,1.64,10.86,4.25,1.06,0.51,5.51,1.83,39.13,48.68,33.25,0,0,0
anderni01,2000,21,8.05,1.81,0.14,1.05,1.19,0.62,0.48,0.19,0.33,0.62,2.71,0.67,0.0,0.0,1.86,0.48,24.56,,25.64,0,0,0
anderni01,2001,15,14.6,4.0,0.07,2.13,2.2,0.93,0.4,0.4,0.93,1.13,5.07,1.4,0.6,0.33,3.2,0.87,27.63,55.56,27.08,0,0,0
anderri01,1982,78,16.33,5.17,1.42,2.06,3.49,1.54,0.73,0.33,1.19,2.18,5.53,2.23,0.88,0.62,0.24,0.09,40.37,69.57,36.84,0,0,0
anderri01,1983,78,17.69,8.5,1.74,3.46,5.21,2.47,0.59,0.36,1.4,2.35,8.18,3.49,1.92,1.49,0.24,0.04,42.63,77.33,15.79,0,0,0
anderri01,1986,51,6.12,2.82,0.47,1.08,1.55,0.65,0.14,0.06,0.37,0.73,2.73,1.16,0.57,0.43,0.31,0.08,42.45,75.86,25.0,0,0,0
anderri01,1987,74,18.24,6.05,1.23,2.86,4.09,1.51,0.69,0.22,0.82,1.85,5.93,2.31,1.04,0.78,2.03,0.65,38.95,75.32,32.0,0,0,0
anderri01,1988,72,15.03,5.15,0.86,2.35,3.21,1.36,0.61,0.17,0.75,1.39,4.83,2.01,0.53,0.44,1.96,0.68,41.67,84.21,34.75,0,0,0
anderri01,1989,54,11.19,4.28,0.61,1.74,2.35,1.02,0.37,0.17,0.48,1.19,3.91,1.63,0.43,0.33,1.85,0.69,41.71,78.26,37.0,0,0,0
anderro01,1984,36,14.44,5.83,1.08,1.36,2.44,0.94,0.25,0.19,0.94,1.11,5.42,2.33,1.39,1.14,0.06,0.03,43.08,82.0,50.0,0,0,0
anderro01,1985,77,21.77,9.18,1.69,1.87,3.56,1.87,0.73,0.08,1.06,1.62,8.16,4.03,1.65,1.1,0.12,0.03,49.36,66.93,22.22,0,0,0
anderro01,1986,63,11.44,5.76,1.16,1.24,2.4,0.86,0.49,0.05,0.87,1.03,4.67,2.21,1.71,1.35,0.08,0.0,47.28,78.7,0.0,0,0,0
anderro01,1987,74,14.82,7.32,1.2,1.72,2.92,1.05,0.55,0.08,0.99,1.32,5.89,2.93,1.91,1.46,0.03,0.0,49.77,76.6,0.0,0,0,0
anderro01,1988,82,31.93,16.22,2.04,2.91,4.95,1.7,0.87,0.28,1.54,2.02,14.05,6.9,2.79,2.39,0.13,0.02,49.13,85.59,18.18,0,0,0
anderro01,1989,78,26.78,11.87,1.04,2.74,3.78,1.83,0.92,0.17,1.0,1.83,10.78,4.86,2.53,2.12,0.27,0.04,45.07,83.76,14.29,0,0,0
anderro01,1990,82,28.54,14.61,1.26,3.22,4.48,1.4,0.79,0.16,1.22,1.99,12.87,6.24,2.41,2.01,0.52,0.11,48.53,83.33,20.93,0,0,0
anderro01,1991,82,29.66,13.7,1.17,2.22,3.39,1.65,1.05,0.13,1.33,1.56,12.29,5.72,1.99,1.74,1.55,0.51,46.53,87.73,33.07,0,0,0
anderro01,1992,69,18.3,8.13,0.9,1.77,2.67,1.35,0.45,0.07,0.91,1.09,7.88,3.26,1.29,1.04,1.74,0.57,41.36,80.9,32.5,0,0,0
anderro01,1993,21,16.95,4.57,0.76,1.76,2.52,0.81,0.38,0.14,0.48,0.76,4.1,1.67,1.1,0.9,1.24,0.33,40.7,82.61,26.92,0,0,0
anderry01,2008,66,19.88,7.38,1.58,3.14,4.71,0.79,0.67,0.3,0.95,2.38,6.17,2.42,1.76,1.48,2.86,1.05,39.31,84.48,36.51,0,0,0
anderry01,2009,63,14.44,7.73,1.11,2.1,3.21,0.59,0.4,0.22,0.89,1.29,6.16,2.68,1.3,1.13,3.35,1.24,43.56,86.59,36.97,0,0,0
anderry01,2010,64,22.25,10.64,2.02,3.53,5.55,0.81,0.47,0.59,0.77,2.14,8.2,3.53,1.83,1.48,5.33,2.09,43.05,81.2,39.3,0,0,0
anderry01,2011,61,32.2,16.07,3.67,4.05,7.72,0.89,0.82,0.43,0.93,2.39,12.41,5.44,2.8,2.46,6.92,2.72,43.86,87.72,39.34,0,0,0
andersh01,1996,65,16.4,5.94,0.8,1.95,2.75,0.75,0.42,0.12,1.12,1.74,4.89,2.26,1.52,1.05,0.72,0.37,46.23,68.69,51.06,0,0,0
andersh01,1997,82,19.54,8.3,1.05,1.72,2.77,1.09,0.8,0.22,1.11,1.77,6.1,3.28,2.26,1.66,0.39,0.09,53.8,73.51,21.88,0,0,0
andersh01,1998,50,21.44,8.54,0.98,1.66,2.64,1.12,0.78,0.2,1.32,1.78,7.26,3.24,2.5,1.78,0.82,0.28,44.63,71.2,34.15,0,0,0
andersh01,1999,82,32.93,12.3,1.11,3.57,4.68,2.91,1.17,0.39,2.37,2.22,9.49,4.49,3.09,2.37,2.74,0.96,47.3,76.68,35.11,0,0,0
andersh01,2000,82,29.22,8.66,0.88,3.18,4.06,2.3,1.0,0.49,1.6,2.46,7.2,3.21,2.29,1.68,2.07,0.56,44.58,73.4,27.06,0,0,0
andersh01,2001,82,19.46,5.01,0.7,2.34,3.04,0.93,0.59,0.18,1.18,1.63,4.55,1.82,1.3,0.9,1.72,0.48,39.95,69.16,27.66,0,0,0
andersh01,2002,82,21.11,8.38,0.78,2.32,3.1,1.06,0.89,0.24,1.39,2.16,6.55,3.02,2.32,1.7,1.71,0.63,46.18,73.16,37.14,0,0,0
andersh01,2003,80,24.68,7.94,0.66,2.11,2.78,1.52,0.85,0.21,1.48,2.28,7.05,2.98,2.01,1.54,1.6,0.45,42.2,76.4,28.12,0,0,0
andersh01,2004,66,17.74,3.86,0.62,2.27,2.89,1.06,0.61,0.21,0.76,2.09,3.29,1.48,1.0,0.82,0.44,0.08,45.16,81.82,17.24,0,0,0
andersh01,2005,48,13.29,2.62,0.38,1.31,1.69,0.62,0.35,0.12,0.5,1.56,2.62,1.12,0.38,0.27,0.4,0.1,42.86,72.22,26.32,0,0,0
anderwi01,1988,81,33.8,18.62,1.88,3.27,5.15,4.59,1.85,0.77,3.22,3.64,15.86,7.9,3.57,2.77,0.26,0.05,49.81,77.51,19.05,0,0,0
anderwi01,1989,82,34.0,15.71,1.4,3.13,4.54,4.44,1.35,0.71,2.41,3.07,13.2,6.49,3.54,2.65,0.32,0.09,49.17,74.83,26.92,0,0,0
anderwi01,1990,75,34.56,14.44,0.91,3.77,4.68,4.77,1.05,0.61,2.23,3.01,13.21,6.04,2.84,2.27,0.47,0.09,45.71,79.81,20.0,0,0,0
anderwi01,1991,57,33.14,13.05,1.09,4.18,5.26,5.3,0.95,0.89,2.46,2.65,12.02,5.47,2.42,1.88,0.98,0.23,45.55,77.54,23.21,0,0,0
anderwi01,1992,38,14.74,4.82,0.18,1.32,1.5,2.08,0.37,0.16,1.16,1.37,4.89,2.11,0.74,0.58,0.21,0.03,43.01,78.57,12.5,0,0,0
anderwi01,1993,80,31.1,11.94,0.85,2.17,3.02,4.34,0.89,0.57,1.91,2.34,10.46,4.92,2.14,1.81,0.85,0.28,47.07,84.8,32.35,0,0,0
anderwi01,1994,38,14.63,4.87,0.39,1.05,1.45,1.37,0.68,0.26,1.0,1.87,4.26,2.0,1.08,0.79,0.5,0.08,46.91,73.17,15.79,0,0,0
anderwi01,1995,76,27.11,9.76,0.63,2.61,3.24,2.59,0.99,0.78,1.88,3.03,8.68,3.79,2.14,1.74,1.58,0.45,43.64,80.98,28.33,0,0,0
anderwi01,1996,28,10.82,2.96,0.54,0.96,1.5,1.21,0.5,0.14,0.68,1.29,2.29,1.04,0.71,0.61,0.68,0.29,45.31,85.0,42.11,0,0,0
andrima01,2005,6,1.5,0.0,0.17,0.5,0.67,0.0,0.33,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,0
anslemi01,1989,72,16.96,8.69,2.6,2.43,5.03,0.56,0.33,0.24,0.69,2.11,6.46,3.21,3.15,2.28,0.0,0.0,49.68,72.25,,0,0,0
anslemi01,1990,67,13.09,5.66,1.82,1.96,3.78,0.37,0.4,0.1,0.48,1.87,3.93,2.15,1.9,1.36,0.0,0.0,54.75,71.65,,0,0,0
anslemi01,1991,10,4.5,2.1,0.2,0.4,0.6,0.2,0.0,0.0,0.3,0.7,1.8,0.8,0.6,0.5,0.0,0.0,44.44,83.33,,0,0,0
anstech01,1997,41,16.59,5.85,1.29,2.54,3.83,0.85,0.76,0.66,1.0,2.32,5.63,2.24,1.8,1.29,0.39,0.07,39.83,71.62,18.75,0,0,0
anstech01,1998,41,11.46,3.27,0.85,1.51,2.37,0.66,0.44,0.32,0.63,2.39,3.39,1.22,1.17,0.83,0.17,0.0,35.97,70.83,0.0,0,0,0
anstech01,1999,73,13.79,6.01,1.23,2.6,3.84,0.89,0.4,0.34,1.1,2.47,4.99,2.21,2.01,1.59,0.08,0.01,44.23,78.91,16.67,0,0,0
anthoca01,2003,82,36.52,21.04,2.23,3.84,6.07,2.77,1.18,0.5,3.01,2.74,17.87,7.61,6.4,4.98,2.61,0.84,42.59,77.71,32.24,0,0,0
anthoca01,2004,75,34.77,20.77,1.88,3.8,5.68,2.59,0.91,0.4,2.99,3.05,16.4,7.07,7.64,6.08,2.11,0.56,43.09,79.58,26.58,0,0,0
anthoca01,2005,80,36.76,26.52,1.52,3.4,4.92,2.7,1.1,0.52,2.72,2.86,19.65,9.45,8.86,7.16,1.9,0.46,48.09,80.82,24.34,1,0,0
anthoca01,2006,65,38.25,28.94,2.2,3.83,6.03,3.83,1.18,0.34,3.6,3.12,22.35,10.63,8.74,7.06,2.29,0.62,47.56,80.81,26.85,1,0,0
anthoca01,2007,77,36.42,25.69,2.31,5.1,7.42,3.36,1.27,0.51,3.27,3.29,19.23,9.45,7.66,6.03,2.13,0.75,49.16,78.64,35.37,0,0,0
anthoca01,2008,66,34.53,22.79,1.61,5.21,6.82,3.36,1.14,0.36,3.02,2.95,18.29,8.11,7.09,5.62,2.58,0.95,44.32,79.27,37.06,1,0,0
anthoca01,2009,69,38.17,28.16,2.2,4.38,6.58,3.22,1.28,0.43,3.03,3.26,21.77,9.97,8.87,7.36,2.71,0.86,45.81,83.01,31.55,1,0,0
anthoca01,2010,77,35.73,25.58,1.53,5.78,7.31,2.87,0.88,0.6,2.68,2.91,19.52,8.88,7.86,6.58,3.26,1.23,45.51,83.8,37.85,0,0,0
anthoca01,2011,55,34.11,22.64,1.6,4.65,6.25,3.64,1.15,0.44,2.62,2.84,18.64,8.02,6.67,5.36,3.69,1.24,43.02,80.38,33.5,1,0,0
anthogr01,1991,82,18.41,5.45,0.4,1.26,1.66,3.83,0.72,0.11,1.2,2.07,5.3,1.96,1.93,1.43,0.67,0.1,37.01,74.05,14.55,0,0,0
anthogr01,1992,70,24.27,6.56,0.6,1.83,2.43,5.69,1.61,0.17,1.49,2.01,5.99,2.49,2.27,1.53,0.43,0.06,41.53,67.3,13.33,0,0,0
anthogr01,1993,80,24.92,7.85,0.54,1.82,2.36,4.56,1.42,0.16,1.59,2.04,7.14,2.81,2.1,1.62,2.0,0.6,39.4,77.38,30.0,0,0,0
anthogr01,1994,61,15.46,6.1,0.11,0.93,1.05,2.62,0.82,0.11,0.93,1.62,4.8,2.1,1.25,0.98,2.54,0.92,43.69,78.95,36.13,0,0,0
anthogr01,1995,69,30.38,14.01,0.42,2.1,2.52,6.9,1.68,0.16,2.32,1.99,11.32,4.7,4.3,3.32,3.93,1.3,41.49,77.1,33.21,0,0,0
anthogr01,1996,65,28.66,9.48,0.38,2.45,2.83,6.26,1.98,0.06,1.98,1.88,7.8,3.06,2.74,2.0,3.66,1.35,39.25,73.03,36.97,0,0,0
anthogr01,1997,80,12.76,5.24,0.22,1.16,1.39,2.56,0.8,0.04,1.14,1.21,4.36,1.88,1.0,0.66,1.99,0.82,42.98,66.25,41.51,0,0,0
anthogr01,1998,50,16.12,6.38,0.28,0.98,1.26,2.0,1.32,0.06,1.1,1.5,5.02,2.08,1.78,1.24,2.5,0.98,41.43,69.66,39.2,0,0,0
anthogr01,1999,82,18.88,6.27,0.21,1.41,1.62,2.54,0.72,0.11,1.04,1.74,5.07,2.06,1.39,1.07,2.84,1.07,40.62,77.19,37.77,0,0,0
anthogr01,2000,58,14.76,4.86,0.36,0.69,1.05,1.41,0.69,0.05,0.74,1.09,4.36,1.67,0.6,0.4,2.74,1.12,38.34,65.71,40.88,0,0,0
anthogr01,2001,60,25.23,7.9,0.37,1.83,2.2,4.7,1.28,0.08,1.57,1.9,7.92,3.05,1.52,1.0,2.72,0.8,38.53,65.93,29.45,0,0,0
